frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,tcp.flags
"1784065178.720082467","127.0.0.1","127.0.0.1","34719","57662","68","0x0010"
"1784065178.810248618","127.0.0.1","127.0.0.1","57668","34719","87","0x0018"
"1784065178.810318088","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065178.874410997","127.0.0.1","127.0.0.1","34719","57668","111","0x0018"
"1784065178.883080339","127.0.0.1","127.0.0.1","57668","34719","989","0x0018"
"1784065178.883102771","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065178.884704989","127.0.0.1","127.0.0.1","34719","57668","206","0x0018"
"1784065178.886062683","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784065178.891000315","127.0.0.1","127.0.0.1","34719","57668","226","0x0018"
"1784065178.892250523","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784065178.892343706","127.0.0.1","127.0.0.1","34719","57668","753","0x0018"
"1784065178.893365321","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784065178.936047701","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065179.045667520","127.0.0.1","127.0.0.1","34719","57662","83","0x0018"
"1784065179.045768552","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065179.461893596","127.0.0.1","127.0.0.1","34719","57668","83","0x0018"
"1784065179.504122379","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065298.592485445","172.18.203.227","185.125.190.57",,,"92",
"1784065298.727719517",,,,,"44",
"1784065298.728402002",,,,,"44",
"1784065298.762524950","127.0.0.1","127.0.0.1","34719","57662","234","0x0018"
"1784065298.762580169","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065298.765725797","127.0.0.1","127.0.0.1","57668","34719","269","0x0018"
"1784065298.765767415","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065298.766461950","127.0.0.1","127.0.0.1","34719","57668","155","0x0018"
"1784065298.766509816","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065298.768056127","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784065298.811696306","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065298.860177418","185.125.190.57","172.18.203.227",,,"92",
"1784065181.092006326","172.18.203.227","4.150.223.111","37180","443","107","0x0018"
"1784065181.097326271","4.150.223.111","172.18.203.227","443","37180","68","0x0010"
"1784065181.422405318","4.150.223.111","172.18.203.227","443","37180","107","0x0018"
"1784065181.422450213","172.18.203.227","4.150.223.111","37180","443","68","0x0010"
"1784065182.338159781","127.0.0.1","127.0.0.1","57662","34719","87","0x0018"
"1784065182.338239347","127.0.0.1","127.0.0.1","34719","57662","68","0x0010"
"1784065183.587035781","127.0.0.1","127.0.0.1","34719","57668","340","0x0018"
"1784065183.588641747","127.0.0.1","127.0.0.1","57668","34719","182","0x0018"
"1784065183.588648036","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065183.603174769","127.0.0.1","127.0.0.1","34719","57668","226","0x0018"
"1784065183.604542584","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784065183.604948242","127.0.0.1","127.0.0.1","34719","57668","6374","0x0018"
"1784065183.606514446","127.0.0.1","127.0.0.1","57668","34719","724","0x0018"
"1784065183.606720599","127.0.0.1","127.0.0.1","57662","34719","1056","0x0018"
"1784065183.606760866","127.0.0.1","127.0.0.1","34719","57662","68","0x0010"
"1784065183.608229458","127.0.0.1","127.0.0.1","34719","57662","114","0x0018"
"1784065183.608247081","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065183.650599786","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065183.650632412","127.0.0.1","127.0.0.1","57668","34719","4682","0x0018"
"1784065183.650696879","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065183.653581789","127.0.0.1","127.0.0.1","34719","57668","2489","0x0018"
"1784065183.691762220","127.0.0.1","127.0.0.1","57662","34719","87","0x0018"
"1784065183.694420163","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065183.709871338","127.0.0.1","127.0.0.1","34719","57668","1703","0x0018"
"1784065183.709961017","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065183.711558964","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784065183.734470327","127.0.0.1","127.0.0.1","34719","57662","68","0x0010"
"1784065183.754441412","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065183.802999415","127.0.0.1","127.0.0.1","57668","34719","87","0x0018"
"1784065183.803051856","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065183.906945637","127.0.0.1","127.0.0.1","34719","57668","111","0x0018"
"1784065183.910450603","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784065183.910599605","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065183.918362388","127.0.0.1","127.0.0.1","57668","34719","947","0x0018"
"1784065183.918379971","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065183.919830236","127.0.0.1","127.0.0.1","34719","57668","206","0x0018"
"1784065183.920957995","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784065183.925567226","127.0.0.1","127.0.0.1","34719","57668","226","0x0018"
"1784065183.926447412","127.0.0.1","127.0.0.1","34719","57668","753","0x0018"
"1784065183.926506974","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065183.926900650","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784065183.970395597","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065183.970400648","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784065183.970413129","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065184.052864615","127.0.0.1","127.0.0.1","34719","57662","83","0x0018"
"1784065184.052914699","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065184.468687241","127.0.0.1","127.0.0.1","34719","57668","83","0x0018"
"1784065184.510483453","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065303.602745517","172.18.203.227","185.125.190.57",,,"92",
"1784065303.703140761","127.0.0.1","127.0.0.1","34719","57662","234","0x0018"
"1784065303.703186083","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065303.706437824","127.0.0.1","127.0.0.1","57668","34719","269","0x0018"
"1784065303.706472261","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065303.708409441","127.0.0.1","127.0.0.1","34719","57668","155","0x0018"
"1784065303.708437472","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065303.710345323","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784065303.751471820","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065303.876865287","185.125.190.57","172.18.203.227",,,"92",
"1784065304.693252644","172.18.203.227","185.125.190.57",,,"92",
"1784065304.958621140","185.125.190.57","172.18.203.227",,,"92",
"1784065187.265351310","127.0.0.1","127.0.0.1","57662","34719","87","0x0018"
"1784065187.265384452","127.0.0.1","127.0.0.1","34719","57662","68","0x0010"
"1784065188.616632807","127.0.0.1","127.0.0.1","34719","57668","340","0x0018"
"1784065188.618125134","127.0.0.1","127.0.0.1","57668","34719","182","0x0018"
"1784065188.618131462","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065188.632125412","127.0.0.1","127.0.0.1","34719","57668","226","0x0018"
"1784065188.633458940","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784065188.634090707","127.0.0.1","127.0.0.1","34719","57668","6375","0x0018"
"1784065188.635492313","127.0.0.1","127.0.0.1","57668","34719","724","0x0018"
"1784065188.635602548","127.0.0.1","127.0.0.1","57662","34719","1056","0x0018"
"1784065188.635618529","127.0.0.1","127.0.0.1","34719","57662","68","0x0010"
"1784065188.637389329","127.0.0.1","127.0.0.1","34719","57662","114","0x0018"
"1784065188.637410222","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065188.678752665","127.0.0.1","127.0.0.1","57662","34719","87","0x0018"
"1784065188.679375384","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065188.679408830","127.0.0.1","127.0.0.1","57668","34719","4682","0x0018"
"1784065188.679498041","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065188.680623179","127.0.0.1","127.0.0.1","34719","57668","2489","0x0018"
"1784065188.719356252","127.0.0.1","127.0.0.1","34719","57662","68","0x0010"
"1784065188.723351325","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065188.741803949","127.0.0.1","127.0.0.1","34719","57668","1703","0x0018"
"1784065188.741860140","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065188.743432894","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784065188.787365553","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065188.806951357","127.0.0.1","127.0.0.1","57668","34719","87","0x0018"
"1784065188.806976619","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065188.935584089","127.0.0.1","127.0.0.1","34719","57668","111","0x0018"
"1784065188.937338355","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784065188.937362754","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065188.944752879","127.0.0.1","127.0.0.1","57668","34719","947","0x0018"
"1784065188.944767032","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065188.946166406","127.0.0.1","127.0.0.1","34719","57668","206","0x0018"
"1784065188.947114386","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784065188.952058579","127.0.0.1","127.0.0.1","34719","57668","252","0x0018"
"1784065188.953624618","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784065188.953737763","127.0.0.1","127.0.0.1","34719","57668","727","0x0018"
"1784065188.954850580","127.0.0.1","127.0.0.1","57668","34719","146","0x0018"
"1784065188.995376284","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065189.055086162","127.0.0.1","127.0.0.1","34719","57662","83","0x0018"
"1784065189.055171602","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065189.470084290","127.0.0.1","127.0.0.1","34719","57668","83","0x0018"
"1784065189.511527424","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065308.605273806","172.18.203.227","185.125.190.57",,,"92",
"1784065308.672272463","127.0.0.1","127.0.0.1","34719","57662","184","0x0018"
"1784065308.672291782","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065308.678761402","127.0.0.1","127.0.0.1","34719","57662","384","0x0018"
"1784065308.678783084","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065308.680090861","127.0.0.1","127.0.0.1","57668","34719","205","0x0018"
"1784065308.680106097","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065308.681423573","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784065308.681442634","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065308.684428334","127.0.0.1","127.0.0.1","57668","34719","951","0x0018"
"1784065308.685320671","127.0.0.1","127.0.0.1","34719","57668","319","0x0018"
"1784065308.690854502","127.0.0.1","127.0.0.1","57668","34719","402","0x0018"
"1784065308.692163662","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784065308.692180435","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784065308.693752735","127.0.0.1","127.0.0.1","34719","57668","88","0x0018"
"1784065308.735308892","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065308.735577461","127.0.0.1","127.0.0.1","34719","57662","229","0x0018"
"1784065308.735595508","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065308.739219549","127.0.0.1","127.0.0.1","57668","34719","194","0x0018"
"1784065308.740544056","127.0.0.1","127.0.0.1","34719","57668","142","0x0018"
"1784065308.740577610","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065308.741549885","127.0.0.1","127.0.0.1","34719","57662","247","0x0018"
"1784065308.741569065","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065308.742862759","127.0.0.1","127.0.0.1","57668","34719","282","0x0018"
"1784065308.744413004","127.0.0.1","127.0.0.1","34719","57668","155","0x0018"
"1784065308.745303074","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784065308.787391861","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065308.855223292","127.0.0.1","127.0.0.1","34719","57662","234","0x0018"
"1784065308.855273647","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065308.855814684","185.125.190.57","172.18.203.227",,,"92",
"1784065190.402412630","127.0.0.1","127.0.0.1","57668","34719","269","0x0018"
"1784065190.402429496","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065190.403960100","127.0.0.1","127.0.0.1","34719","57668","155","0x0018"
"1784065190.404992222","127.0.0.1","127.0.0.1","57668","34719","110","0x0018"
"1784065190.452681176","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065190.507885232","127.0.0.1","127.0.0.1","57668","34719","507","0x0018"
"1784065190.507914628","127.0.0.1","127.0.0.1","34719","57668","68","0x0010"
"1784065190.509505749","127.0.0.1","127.0.0.1","34719","57668","142","0x0018"
"1784065190.552697285","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065190.790819652","127.0.0.1","127.0.0.1","57662","34719","136","0x0018"
"1784065190.790844273","127.0.0.1","127.0.0.1","34719","57662","68","0x0010"
"1784065190.792439221","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784065190.792453929","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065191.023870571",,,,,"44",
"1784065191.023888038",,,,,"44",
"1784065191.430902553","127.0.0.1","127.0.0.1","57668","34719","507","0x0018"
"1784065191.432417084","127.0.0.1","127.0.0.1","34719","57668","142","0x0018"
"1784065191.432433029","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065192.069243045","127.0.0.1","127.0.0.1","57662","34719","112","0x0018"
"1784065192.070532459","127.0.0.1","127.0.0.1","34719","57662","92","0x0018"
"1784065192.070555152","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065192.233692203","127.0.0.1","127.0.0.1","34719","57662","155","0x0018"
"1784065192.233713663","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065192.784292850","127.0.0.1","127.0.0.1","57668","34719","128","0x0018"
"1784065192.785752296","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784065192.785766308","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065192.853908972","127.0.0.1","127.0.0.1","57668","34719","130","0x0018"
"1784065192.855248138","127.0.0.1","127.0.0.1","34719","57668","106","0x0018"
"1784065192.855270631","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065193.023341635","127.0.0.1","127.0.0.1","57668","34719","167","0x0018"
"1784065193.023366500","127.0.0.1","127.0.0.1","57662","34719","272","0x0018"
"1784065193.023663933","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784065193.023684504","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065193.025111232","127.0.0.1","127.0.0.1","34719","57662","972","0x0018"
"1784065193.025132488","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065193.052796704","127.0.0.1","127.0.0.1","57662","34719","255","0x0018"
"1784065193.052796899","127.0.0.1","127.0.0.1","57668","34719","150","0x0018"
"1784065193.054315096","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784065193.054417629","127.0.0.1","127.0.0.1","34719","57662","938","0x0018"
"1784065193.088580133","127.0.0.1","127.0.0.1","57668","34719","182","0x0018"
"1784065193.088588643","127.0.0.1","127.0.0.1","57662","34719","230","0x0018"
"1784065193.090176634","127.0.0.1","127.0.0.1","34719","57662","890","0x0018"
"1784065193.090341031","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784065193.091571904","127.0.0.1","127.0.0.1","57662","34719","287","0x0018"
"1784065193.092921102","127.0.0.1","127.0.0.1","34719","57662","1002","0x0018"
"1784065193.093910592","127.0.0.1","127.0.0.1","57662","34719","235","0x0018"
"1784065193.095293768","127.0.0.1","127.0.0.1","34719","57662","900","0x0018"
"1784065193.096186536","127.0.0.1","127.0.0.1","57662","34719","223","0x0018"
"1784065193.097519124","127.0.0.1","127.0.0.1","34719","57662","876","0x0018"
"1784065193.098445245","127.0.0.1","127.0.0.1","57662","34719","229","0x0018"
"1784065193.099796416","127.0.0.1","127.0.0.1","34719","57662","175","0x0018"
"1784065193.118577192","127.0.0.1","127.0.0.1","57668","34719","179","0x0018"
"1784065193.118577297","127.0.0.1","127.0.0.1","57662","34719","284","0x0018"
"1784065193.120140321","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784065193.120167407","127.0.0.1","127.0.0.1","34719","57662","996","0x0018"
"1784065193.154131776","127.0.0.1","127.0.0.1","57668","34719","167","0x0018"
"1784065193.155614368","127.0.0.1","127.0.0.1","34719","57668","112","0x0018"
"1784065193.160729625","127.0.0.1","127.0.0.1","57662","34719","68","0x0010"
"1784065193.187372732","127.0.0.1","127.0.0.1","57668","34719","186","0x0018"
"1784065193.188797787","127.0.0.1","127.0.0.1","34719","57668","142","0x0018"
"1784065193.232645326","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065193.632850222","127.0.0.1","127.0.0.1","34719","57668","340","0x0018"
"1784065193.632868181","127.0.0.1","127.0.0.1","57668","34719","68","0x0010"
"1784065193.634648791","127.0.0.1","127.0.0.1","57668","34719","182","0x0018"
